UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
rehan       2468    2434    2468  2   17 15:43 ?        00:00:36 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2534  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2535  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2536  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2537  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2538  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2552  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2553  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2554  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2555  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2556  0   17 15:43 ?        00:00:09 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2557  1   17 15:43 ?        00:00:21 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2629  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2667  0   17 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2865  0   17 15:44 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    2985  0   17 15:44 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2468    2434    3622  0   17 15:55 ?        00:00:00 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2470    2417    2470  0   26 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2470    2417    2474  0   26 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2470    2417    2475  0   26 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2470    2417    2476  0   26 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2470    2417    2477  0   26 15:43 ?        00:00:01 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2470    2417    2478  0   26 15:43 ?        00:00:13 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2470    2417    2479  0   26 15:43 ?        00:00:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
